Loci	pips
Negr1_pips	2.62216
Neil1_pips	7.12416
Neil3_pips	5.78223
Nek11_pips	4.07778
Nek2_pips	5.93602
Nek5_pips	3.21516
Nek8_pips	5.59735
Nelf_pips	5.36657
Nell1_pips	4.49989
Neo1_pips	5.87283
Nepn_pips	3.29438
Neto2_pips	5.36778
Neu2_pips	3.96004
Neu3_pips	4.95219
Neurl$LOC100048526_pips	5.03555
Neurl2_pips	5.75779
Neurod1_pips	3.80533
Neurod4_pips	2.70587
Neurod6_pips	2.31063
Neurog1_pips	4.17797
Neurog2_pips	3.83332
Neurog3_pips	3.5577
Nexn_pips	3.5432
Nf1_pips	5.83697
Nfam1_pips	4.8989
Nfasc_pips	4.82852
Nfat5_pips	5.76911
Nfatc2_pips	5.58886
Nfatc4_pips	5.0417
Nfe2_pips	4.3606
Nfe2l3_pips	5.61234
Nfia_pips	6.31931
Nfib_pips	6.76798
Nfkbib_pips	4.54554
Nfkbie_pips	4.5042
Nfkbil1_pips	6.88499
Ng23_pips	4.03799
Ngp_pips	4.43082
Nhedc1_pips	5.71039
Nhedc2_pips	4.22962
Nhej1_pips	3.90111
Nhlh1_pips	3.36112
Nhlh2_pips	2.90592
Nhlrc1_pips	4.20682
Nit1_pips	7.7898
Nkg7_pips	4.11968
Nkx1-2_pips	3.78845
Nkx2-2_pips	2.74147
Nkx3-1_pips	3.74891
Nkx3-2_pips	3.62378
Nkx6-2_pips	4.28377
Nlgn1_pips	2.69193
Nlrc3_pips	3.5217
Nlrp10_pips	2.49523
Nlrp14_pips	2.98221
Nlrp3_pips	5.02556
Nlrp4a_pips	2.69732
Nlrp4b_pips	2.44564
Nlrp4c_pips	2.54185
Nlrp4e_pips	2.38392
Nlrp4f$Nlrp4f_pips	3.38916
Nlrp4f_pips	2.29188
Nlrp5_pips	3.98967
Nlrp6_pips	4.86629
Nlrp9b_pips	4.87289
Nlrp9c_pips	2.60635
Nlrx1_pips	5.33483
Nmb_pips	5.0159
Nme5_pips	5.60516
Nmnat1_pips	6.27647
Nmnat3_pips	4.57194
Nmu_pips	4.39558
Nnat_pips	4.3381
Nobox_pips	4.74521
Nog_pips	3.62044
Nos1ap_pips	5.45093
Nostrin_pips	3.25913
Notch3_pips	4.87971
Nov_pips	3.28342
Noxo1_pips	6.09642
Npas1_pips	4.79054
Npas2_pips	4.31026
Npas3_pips	3.39323
Npas4_pips	2.68534
Npb_pips	5.31623
Npcd_pips	4.95733
Npff_pips	5.37797
Npffr2_pips	4.04994
Nphp3_pips	3.87034
Nphp4_pips	5.23582
Nphs2_pips	3.10173
Npl_pips	4.44258
Nppa_pips	2.96422
Nppc_pips	5.18325
Npr1_pips	3.87414
Npr3_pips	3.94992
Nptx1_pips	5.10211
Npvf_pips	4.65993
Npy1r_pips	3.57553
Npy2r_pips	4.72296
Npy5r_pips	3.45598
Npy6r_pips	2.67175
Nr1d1_pips	6.84593
Nr1h3_pips	5.25805
Nr1h4_pips	3.77414
Nr1i2_pips	3.60611
Nr1i3_pips	4.36275
Nr2e1_pips	3.04913
Nr2e3_pips	5.06294
Nr2f2_pips	6.40434
Nr3c2_pips	4.10233
Nr4a2_pips	5.4964
Nr4a3_pips	5.47682
Nr5a1_pips	4.67316
Nr6a1_pips	5.20634
Nrcam_pips	3.41758
Nrg1_pips	4.25483
Nrg3_pips	2.73956
Nrg4_pips	4.13687
Nrip3_pips	4.57472
Nrl_pips	3.85561
Nrn1l_pips	5.1052
Nrp_pips	6.76354
Nrsn1_pips	3.00685
Nrsn2_pips	3.98375
Nrxn1_pips	5.14281
Nsg2_pips	4.35939
Nsmaf_pips	6.75254
Nsun6_pips	5.67757
Nt5c1b_pips	2.67105
Ntf3_pips	4.06777
Ntf5_pips	6.01641
Ntn2l_pips	3.47327
Ntng1_pips	3.58427
Ntng2_pips	4.62741
Nts_pips	4.1474
Ntsr1_pips	4.14342
Ntsr2_pips	4.56994
Nudt10_pips	3.40202
Nxf2_pips	3.61538
Nxf3_pips	2.39524
Nxf7_pips	2.98188
Nxph1_pips	3.61482
Nxph2_pips	2.53552
Nyx_pips	4.36903
ORF63_pips	3.49319
ORF9_pips	3.84901
OTTMUSG00000000421_pips	4.94574
OTTMUSG00000000651_pips	2.49158
OTTMUSG00000000934_pips	4.70737
OTTMUSG00000000971_pips	5.7279
OTTMUSG00000002196_pips	4.31495
OTTMUSG00000004010_pips	4.63182
OTTMUSG00000005148_pips	2.46706
OTTMUSG00000007392_pips	3.69843
OTTMUSG00000008561$LOC230628_pips	4.72045
OTTMUSG00000008911_pips	2.95153
OTTMUSG00000010009_pips	2.19695
OTTMUSG00000010433_pips	2.36745
OTTMUSG00000015529_pips	2.91005
OTTMUSG00000015859_pips	4.22018
OTTMUSG00000015915_pips	3.48236
Oas1c_pips	5.62489
Oas1h_pips	5.6805
Oas3_pips	5.30564
Oasl1_pips	5.20157
Oasl2_pips	3.56408
Oaz3_pips	3.49583
Obox3_pips	4.41582
Obox5_pips	3.47956
Obox6_pips	4.9181
Obp1a_pips	2.58593
Obscn_pips	4.32364
Oc90_pips	4.95081
Odam_pips	2.66684
Odf1_pips	4.11918
Odf2l_pips	6.00441
Odf4_pips	3.8334
Odz2_pips	4.22373
Odz4_pips	5.91893
Ogfod1_pips	6.5254
Ogn_pips	4.57883
Oit3_pips	3.63093
Olah_pips	4.02537
Olfm2_pips	4.17376
Olfm3_pips	2.32349
Olfm4_pips	2.41699
Olfml1_pips	4.2577
Olfml2a_pips	4.45717
Olfr112_pips	3.99842
Olfr1264_pips	3.01738
Olfr1344_pips	3.50052
Olfr140_pips	4.2969
Olfr1507_pips	3.02565
Olfr1509_pips	3.23264
Olfr154_pips	3.51482
Olfr155_pips	2.71933
Olfr156_pips	3.29241
Olfr157_pips	4.64362
Olfr159_pips	4.29291
Olfr160_pips	4.09584
Olfr16_pips	4.46584
Olfr17_pips	3.1657
Olfr288_pips	4.23477
Olfr2_pips	2.89129
Olfr315_pips	3.56132
Olfr480_pips	2.74681
Olfr49_pips	4.05897
Olfr544_pips	4.14139
Olfr558_pips	4.15197
Olfr658_pips	3.55672
Olfr65_pips	3.80036
Olfr672_pips	3.51119
Olfr68_pips	2.92053
Olfr690_pips	3.12272
Olfr701_pips	4.43728
Olfr70_pips	4.15258
Olfr71_pips	4.59787
Olfr73_pips	3.14244
Olfr749_pips	3.95627
Olfr74_pips	2.72796
Olfr78_pips	3.87571
Olfr870_pips	4.09199
Olig3_pips	6.89963
Olr1_pips	2.37176
Omd_pips	4.68982
Omt2a_pips	2.96378
Onecut2_pips	2.91643
Onecut3_pips	3.42305
Oog2_pips	2.46042
Oog4_pips	3.7917
Oosp1_pips	3.44516
Opcml_pips	3.43724
Oplah_pips	4.99462
Opn1sw_pips	4.11251
Oprl1_pips	3.6192
Optc_pips	5.0333
Orm1_pips	3.7177
Orm2_pips	2.54783
Orm3_pips	3.40973
Osbp2$LOC100044882_pips	5.30233
Osbpl6_pips	4.17669
Oscar_pips	4.48388
Osgin1_pips	4.72168
Osr1_pips	3.81877
Osr2_pips	3.81678
Otc_pips	2.47031
Otof_pips	4.62803
Otop1_pips	7.68328
Otop2_pips	4.29875
Otop3_pips	4.45613
Otor_pips	3.46604
Otos_pips	3.86994
Otx1_pips	3.20281
Otx2_pips	6.25655
Ovol1_pips	4.95735
Ovol2_pips	4.46108
Oxct2a_pips	3.73694
Oxgr1_pips	2.62203
Oxsm_pips	6.52794
Oxtr_pips	3.68409
P2rx1_pips	5.01885
P2rx2_pips	5.09838
P2rx3_pips	4.33331
P2rx7_pips	6.80811
P2rxl1_pips	5.35424
P2ry10_pips	2.26202
P2ry12_pips	3.29717
P2ry13_pips	3.92053
P2ry14_pips	2.50239
P2ry1_pips	3.74437
P2ry2_pips	4.84724
P2ry4_pips	4.18533
P2ry6_pips	5.16034
Pabpc2_pips	4.69667
Pabpc5_pips	2.16095
Pacrg_pips	4.53396
Padi1_pips	3.56015
Padi3_pips	4.68643
Padi6_pips	4.7682
Pag1_pips	5.28139
Pah_pips	3.2185
Pak6_pips	4.71672
Pak7_pips	3.49131
Palm2_pips	4.54705
Pamci_pips	5.04293
Pank1_pips	5.11334
Panx2_pips	4.09664
Panx3_pips	3.74871
Pap_pips	2.71696
Papln_pips	4.80343
Papolb_pips	4.07688
Paqr5_pips	4.76714
Paqr6_pips	4.68658
Paqr7_pips	5.4718
Paqr8_pips	5.01384
Paqr9_pips	3.37636
Parc_pips	5.46929
Pard3b_pips	5.34493
Pard6b_pips	6.10466
Park2_pips	5.04312
Parp14_pips	5.11666
Parp16_pips	6.1206
Parp6_pips	5.50752
Pax1_pips	4.58342
Pax3_pips	3.92402
Pax5_pips	4.09823
Pax6_pips	3.9154
Pax7_pips	3.84361
Pax8_pips	3.45167
Pax9_pips	5.03918
Pbld_pips	4.41814
Pbsn_pips	2.9182
Pbx4_pips	4.67093
Pcdh10_pips	3.21141
Pcdh12_pips	4.01386
Pcdh15_pips	3.74151
Pcdh17_pips	3.78664
Pcdh1_pips	4.15819
Pcdh20_pips	3.01315
Pcdh7_pips	3.90867
Pcdh8_pips	3.0461
Pcdh9_pips	4.41392
Pcdha1_pips	4.03546
Pcdhb10_pips	2.84293
Pcdhb11_pips	3.25415
Pcdhb12_pips	2.99883
Pcdhb13_pips	3.31039
Pcdhb14_pips	2.30196
Pcdhb15_pips	2.72239
Pcdhb16_pips	3.30254
Pcdhb18_pips	2.80317
Pcdhb19_pips	4.30478
Pcdhb1_pips	2.96116
Pcdhb22_pips	3.02045
Pcdhb2_pips	4.07258
Pcdhb3_pips	2.91909
Pcdhb4_pips	2.74787
Pcdhb6_pips	3.36026
Pcdhb7_pips	2.84018
Pcdhb8_pips	3.78797
Pcdhb9_pips	2.50513
Pcdhga1_pips	4.40569
Pcf11_pips	7.03558
Pcgf2_pips	6.22548
Pck1_pips	2.44151
Pclo_pips	2.87744
Pcnxl2_pips	3.74349
Pcp2_pips	4.34696
Pcp4_pips	3.75758
Pcsk2_pips	2.86332
Pcyox1l_pips	6.53214
Pdc_pips	3.17756
Pdcd1_pips	2.72528
Pdcd1lg2_pips	3.3879
Pdcl2_pips	2.68232
Pde11a_pips	4.35021
Pde1a_pips	3.73716
Pde1c_pips	3.31236
Pde3a_pips	3.5208
Pde4b_pips	4.51969
Pde4d_pips	2.2182
Pde6a_pips	3.15864
Pde6b_pips	4.08049
Pde6c_pips	3.51686
Pde6h_pips	3.77356
Pde7b_pips	3.43175
Pdgfd_pips	2.66097
Pdha2_pips	2.883
Pdia2_pips	3.95657
Pdk2_pips	6.57431
Pdk4_pips	3.26759
Pdlim3_pips	4.1321
Pds5a_pips	5.09306
Pdx1_pips	4.52293
Pdyn_pips	3.6469
Pdzd3_pips	4.19835
Pdzd4_pips	4.60375
Pdzk1_pips	4.51328
Pecam1_pips	4.33624
Peg10_pips	5.17357
Peli2_pips	5.17676
Pelp1_pips	5.6858
Per1_pips	6.82287
Per2_pips	4.46287
Per3_pips	4.84091
Pet2_pips	2.48401
Pex11c_pips	5.93967
Pex12_pips	7.27752
Pfkfb2_pips	4.71579
Pfn3_pips	4.25958
Pgam2_pips	5.17752
Pgbd5_pips	5.66486
Pgc_pips	5.19221
Pgcp_pips	5.82683
Pgk2_pips	3.34469
Pglyrp2_pips	3.32387
Pgm2l1_pips	4.94871
Pgr$ENSMUSG00000074510_pips	3.29634
Phactr1$Chst11_pips	5.82533
Phactr3_pips	3.9018
Phactr4_pips	4.34491
Phex_pips	2.88163
Phf21b_pips	4.28101
Phf7_pips	6.67116
Phospho1_pips	5.39578
Phox2a_pips	4.4149
Phxr1_pips	5.14737
Phxr2_pips	2.36294
Phxr4_pips	3.94637
Phyhip_pips	4.18862
Pi15_pips	4.91858
Pi16_pips	4.44163
Pif1_pips	6.01757
Pigb_pips	6.37681
Pigl_pips	5.95474
Pign_pips	5.44955
Pigr_pips	3.60097
Pigu_pips	4.052
Pigv_pips	6.42031
Pih1d2_pips	4.43262
Pik3ap1_pips	4.69489
Pik3c2g_pips	2.43231
Pik3cg_pips	3.86055
Pik3r1_pips	5.90932
Pik3r5_pips	3.76278
Pilra_pips	3.40088
Pilrb1_pips	4.79623
Pip5k1b_pips	5.71589
Pip5k3_pips	6.5255
Pip5kl1_pips	3.58989
Pip_pips	3.19847
Pira2$Lilrb3_pips	2.69196
Pitpnm3_pips	7.0062
Pitx3_pips	5.37134
Piwil2_pips	3.92789
Piwil4_pips	2.92437
Pkd1l2_pips	3.76916
Pkd2l2_pips	3.84792
Pkdrej_pips	3.86779
Pkhd1_pips	2.45736
Pkhd1l1_pips	3.53527
Pkia_pips	4.93138
Pkib_pips	3.03978
Pkn1_pips	5.88408
Pla1a_pips	5.82008
Pla2g12b_pips	4.51888
Pla2g2a_pips	4.64142
Pla2g2d_pips	4.48389
Pla2g2e_pips	4.58451
Pla2g2f_pips	4.5848
Pla2g3_pips	4.31068
Pla2g4b_pips	6.30574
Pla2g4e_pips	4.55594
Pla2g4f_pips	3.04193
Pla2g5_pips	3.04454
Pla2r1_pips	5.13569
Plac1_pips	4.31271
Plac1l_pips	3.32626
Plag1_pips	4.06546
Plagl2_pips	6.9713
Plau_pips	4.33562
Plb1_pips	4.54723
Plcd4_pips	3.95286
Plch2_pips	5.17375
Plcxd1_pips	4.87907
Plcxd3_pips	2.38275
Plcz1_pips	2.76059
Pld1_pips	5.44825
Pld4_pips	4.33528
Plek2_pips	5.47299
Plek_pips	3.95833
Plekha6_pips	6.559
Plekha7_pips	5.90663
Plekhb1_pips	4.57064
Plekhg3_pips	7.01449
Plekhg4_pips	4.90504
Plekhh2_pips	3.56454
Plekhk1_pips	4.08725
Plekho1_pips	4.6351
Plg_pips	3.68882
Pln_pips	4.17584
Plscr2_pips	3.03343
Plscr4_pips	4.89193
Plunc_pips	2.86024
Plxdc1_pips	4.8398
Plxna2_pips	5.23255
Plxna4_pips	5.43787
Plxnb3_pips	4.90732
Plxnc1$LOC100044106_pips	3.32855
Pmch_pips	4.57045
Pms2_pips	7.26252
Pnck_pips	4.57676
Pnlip_pips	3.9631
Pnliprp1_pips	3.75996
Pnliprp2_pips	4.41871
Pnma1_pips	3.5691
Pnma5_pips	4.56575
Pnpla1_pips	4.91687
Pnpla5_pips	3.85796
Pnpla7_pips	6.66584
Podxl2_pips	4.98943
Pof1b_pips	4.66447
Polg2_pips	7.61393
Polh_pips	6.03778
Poln_pips	4.62657
Polq_pips	5.28764
Polr2e_pips	5.4248
Pomt2_pips	6.48802
Pon1_pips	3.62337
Pop5_pips	4.17506
Popdc2_pips	4.81059
Pot1b_pips	4.93725
Pou1f1_pips	3.56308
Pou2af1_pips	2.36017
Pou2f2_pips	4.50522
Pou3f2_pips	2.95878
Pou3f3_pips	4.21591
Pou4f1_pips	3.41546
Pou4f2_pips	3.0821
Pou4f3_pips	3.35354
Pou6f2_pips	3.49905
Pp11r_pips	5.06997
Ppapdc1a_pips	4.29255
Ppapdc3_pips	4.71045
Ppara_pips	4.07167
Ppard_pips	7.07997
Pparg_pips	4.14092
Ppargc1a_pips	2.96303
Ppargc1b_pips	6.09252
Ppef2_pips	4.08524
Ppfia2_pips	2.30646
Ppfia3$Bcl11a_pips	4.94534
Ppfibp1_pips	4.92744
Ppm1e_pips	3.66733
Ppm1h_pips	4.61931
Ppm1k_pips	7.09681
Ppox_pips	6.48884
Ppp1r12b_pips	5.01657
Ppp1r14a_pips	3.94054
Ppp1r14d_pips	4.1348
Ppp1r16b_pips	4.15334
Ppp1r1c_pips	4.34507
Ppp1r3a_pips	2.83232
Ppp1r3c_pips	4.36091
Ppp1r3d_pips	4.8435
Ppp1r9b_pips	5.56807
Ppp2r2b_pips	3.27819
Ppp2r2c_pips	5.14625
Ppp3r2_pips	3.14775
Ppy_pips	4.21083
Ppyr1_pips	4.28028
Pqlc1_pips	7.09584
Pram1_pips	5.50459
Pramef12_pips	4.37248
Pramel1_pips	4.67279
Pramel6_pips	3.79024
Pramel7_pips	3.16357
Prap1_pips	4.97894
Prdm10_pips	4.24794
Prdm14_pips	3.32933
Prdm16_pips	4.4844
Prdm1_pips	5.06217
Prdm8$LOC100045224_pips	6.25057
Prf1_pips	4.47823
Prg2_pips	3.65632
Prg3_pips	3.83436
Prkaa2_pips	6.54092
Prkag3_pips	3.41412
Prkcc_pips	5.8698
Prkce_pips	6.2014
Prkd2_pips	6.01353
Prl2a1_pips	4.84883
Prl2b1_pips	3.34557
Prl2c2_pips	2.49158
Prl3a1_pips	2.8096
Prl3b1_pips	2.48466
Prl3c1_pips	2.7088
Prl4a1_pips	4.48393
Prl5a1_pips	2.49291
Prl6a1_pips	2.97544
Prl7a1_pips	2.12748
Prl7a2_pips	2.49361
Prl7b1_pips	3.18032
Prl7c1_pips	3.17039
Prl7d1_pips	2.70101
Prl8a1_pips	2.60967
Prl8a2_pips	3.073
Prl8a6_pips	2.74655
Prl8a8_pips	2.76852
Prl8a9_pips	3.15746
Prl_pips	4.03807
Prlr_pips	3.65709
Prm3_pips	4.98475
Prmt8_pips	3.67115
Prnd_pips	2.84153
Proc_pips	4.12305
Prodh2_pips	4.7836
Prok2_pips	4.67562
Prokr1_pips	4.48856
Prokr2_pips	4.13014
Prop1_pips	4.29711
Prosapip1_pips	5.43828
Prox1_pips	2.96418
Prox2_pips	4.64152
Proz_pips	3.43772
Prp2_pips	3.77698
Prph2_pips	3.34114
Prph_pips	4.78916
Prpmp5$EG114600_pips	2.28052
Prps1l1_pips	3.84827
Prr11_pips	6.67595
Prr15_pips	4.423
Prr16_pips	3.55857
Prrg2_pips	6.1297
Prrt1_pips	5.62816
Prrt3_pips	3.88347
Prss21_pips	4.17321
Prss22_pips	5.40765
Prss28_pips	3.33544
Prss32_pips	3.79798
Prss35_pips	3.8755
Prss7_pips	3.07775
Prss8_pips	4.58375
Prtg_pips	4.20534
Prtn3_pips	4.64168
Prune_pips	7.42271
Psapl1_pips	4.98025
Pscd1_pips	6.22383
Pscd4_pips	2.9603
Pscdbp_pips	4.8299
Psd2_pips	2.66126
Psg16_pips	4.03439
Psg17_pips	2.78172
Psg19_pips	2.10652
Psg21_pips	3.27746
Psg28_pips	4.27467
Psmb8_pips	5.12487
Psp_pips	2.76807
Pspn_pips	4.3486
Pstpip1_pips	6.55888
Pstpip2_pips	4.19173
Ptafr_pips	3.4486
Ptcd1_pips	6.98107
Ptch2$LOC674483_pips	4.36995
Ptchd1_pips	2.84113
Ptchd2_pips	4.75681
Ptcra_pips	4.35537
Ptf1a_pips	3.48144
Ptgds2_pips	3.50831
Ptger2_pips	2.70069
Ptger3_pips	3.53028
Ptger4_pips	4.09633
Ptgfr_pips	3.19446
Ptgir_pips	3.73756
Pth_pips	3.08536
Pthlh_pips	3.46544
Pthr2_pips	2.43664
Ptk6_pips	2.77629
Ptpdc1_pips	5.36864
Ptpn20_pips	2.54402
Ptpn21_pips	6.54317
Ptpn22_pips	3.24688
Ptpn5_pips	4.34331
Ptpn6_pips	6.40052
Ptprb_pips	4.18969
Ptprc_pips	2.93085
Ptprd_pips	5.59052
Ptprk_pips	6.43684
Ptpro_pips	3.07134
Ptprr_pips	3.3621
Ptprt_pips	4.30179
Ptpru_pips	5.1299
Ptprz1_pips	5.67143
Pvalb_pips	5.4496
Pvrl1_pips	5.30959
Pvrl4_pips	4.32997
Pxt1_pips	4.80873
Pycard_pips	4.9891
Pygm_pips	3.62449
Pygo1_pips	3.17125
Pyy_pips	3.87141
Pzp_pips	3.42697
Qpctl_pips	6.13709
Qrich2_pips	3.50527
R74862_pips	6.30893
RP23-233B9.8_pips	3.9866
RP23-244H7.9_pips	5.13831
RP23-24J10.7_pips	3.64014
RP23-25C1.8_pips	4.56747
RP23-304I1.2_pips	4.74929
RP23-336F11.32_pips	4.13023
RP23-357I14.1_pips	2.41651
RP23-395H4.4_pips	3.84093
Rab11fip1_pips	5.44154
Rab11fip4_pips	4.15171
Rab17_pips	7.34785
Rab19_pips	5.24627
Rab20_pips	3.29307
Rab25_pips	6.3221
Rab27a_pips	4.56569
Rab27b_pips	5.77631
Rab2b_pips	6.49904
Rab30_pips	6.16345
Rab33a_pips	3.77249
Rab36_pips	5.11965
Rab37_pips	4.61673
Rab39_pips	2.82174
Rab3c$LOC100044883_pips	3.14517
Rab3il1_pips	4.24036
Rab40b_pips	4.79471
Rab5b_pips	6.25346
Rab9b_pips	2.92723
Rabepk_pips	7.06766
Rabif_pips	5.04827
Rac2_pips	5.8844
Rad51l1_pips	5.01294
Rad52_pips	6.40135
Rad9b_pips	5.22874
Rag1_pips	3.15793
Rag2_pips	4.54758
Rai2_pips	2.26233
Ralgps1_pips	5.42261
Ranbp17_pips	6.89552
Ranbp3l_pips	3.56316
Rapgef3_pips	5.03504
Rapgef4_pips	3.84379
Rapsn_pips	4.01847
Rarb_pips	4.81382
Rarres2_pips	3.82317
Rasa4_pips	6.07335
Rasal1_pips	5.40735
Rasef_pips	2.80665
Rasgef1c_pips	4.63254
Rasgrf1_pips	3.80216
Rasgrf2_pips	4.33335
Rasgrp1_pips	4.54836
Rasgrp3_pips	4.15139
Rasip1_pips	4.48568
Rasl10a_pips	4.4485
Rasl11a_pips	5.05849
Rassf2_pips	3.5351
Rassf3_pips	7.33086
Rassf4_pips	3.23562
Rassf5_pips	4.15565
Rassf6_pips	4.68014
Rbbp6_pips	7.55072
Rbks_pips	5.32824
Rbm11_pips	2.85868
Rbm12b_pips	4.24933
Rbm44_pips	2.78893
Rbm4_pips	6.36542
Rbm4b_pips	4.76325
Rbms3_pips	3.92013
Rbp2_pips	4.80445
Rbp3_pips	4.16093
Rbp7_pips	5.24005
Rbpjl_pips	4.84006
Rcn2_pips	3.74324
Rcor3_pips	6.01429
Rcvrn_pips	3.30581
Rdh12_pips	4.61683
Rdh16_pips	4.79144
Rdh1_pips	2.63954
Rdh5_pips	5.35114
Rdh7_pips	3.20824
Rec8_pips	4.87575
Recql4_pips	6.07156
Recql5_pips	4.41764
Recql_pips	6.74333
Reep1_pips	3.49564
Reep2_pips	5.39925
Reg1_pips	4.0259
Reg3a_pips	3.89345
Reg3d_pips	3.92074
Reg3g_pips	3.07122
Reg4_pips	3.67527
Rel_pips	4.62666
Rell2_pips	5.6288
Rem1_pips	4.8529
Reps2_pips	3.37085
Rerg_pips	2.75308
Resp18_pips	3.3382
Ret_pips	5.03334
Retnla_pips	3.70241
Retnlb_pips	3.90616
Rex2$LOC100041379_pips	6.05516
Rfesd_pips	6.46019
Rfpl4_pips	2.80435
Rftn2_pips	4.29167
Rfx2_pips	5.18929
Rfx4_pips	5.60403
Rfxank_pips	4.97826
Rgag4_pips	4.86091
Rgl1_pips	4.25155
Rgl3_pips	4.5622
Rgma_pips	6.17345
Rgmb_pips	5.61253
Rgn_pips	3.0335
Rgr_pips	3.83037
Rgs11_pips	6.15713
Rgs13_pips	2.2065
Rgs17_pips	4.04977
Rgs18_pips	2.50579
Rgs1_pips	3.53857
Rgs20_pips	5.015
Rgs2_pips	4.64841
Rgs5_pips	3.48227
Rgs6_pips	3.48345
Rgs7bp_pips	3.07307
Rgs8_pips	4.63712
Rgs9bp_pips	3.94689
Rhag_pips	2.7088
Rhbdd3_pips	7.52388
Rhbdl1_pips	4.87629
Rhbdl2_pips	4.20798
Rhbdl3_pips	3.38074
Rho_pips	4.7464
Rhoa_pips	3.15298
Rhobtb3_pips	5.92057
Rhof_pips	5.62871
Rhoh_pips	3.39948
Rhov_pips	3.65789
Rhpn1_pips	4.91665
Rhpn2_pips	3.41856
Ric3_pips	3.73333
Rimbp2_pips	5.27525
Rims2_pips	6.21326
Rims3_pips	3.4867
Rims4_pips	4.19365
Rint1_pips	6.13409
Riok1_pips	6.87681
Ripk4_pips	5.0979
Ripply2_pips	2.08513
Ripply3_pips	3.2987
Rit2_pips	2.7982
Rlbp1_pips	3.05004
Rlbp1l1_pips	3.74
Rlbp1l2_pips	2.76807
Rln1_pips	3.07843
Rmnd1_pips	6.5362
Rnase10_pips	3.16849
Rnase6_pips	3.25049
Rnasel_pips	6.33418
Rnf122_pips	4.49948
Rnf133_pips	2.36129
Rnf135_pips	6.44475
Rnf151_pips	5.50816
Rnf170_pips	6.32626
Rnf17_pips	3.2679
Rnf180_pips	3.10873
Rnf182_pips	3.52768
Rnf183_pips	5.98484
Rnf186_pips	4.20022
Rnf207_pips	4.68789
Rnf208_pips	6.38356
Rnf24_pips	5.12087
Rnf32_pips	5.07951
Rnf41_pips	7.30213
Rnf43_pips	3.42413
Rnpc3_pips	5.18899
Robo2_pips	2.54067
Rom1_pips	5.4147
Ropn1l_pips	4.85912
Ror1_pips	4.2178
Rora_pips	5.23131
Rorb_pips	4.33425
Rorc_pips	5.90151
Ros1_pips	3.4557
Rp1h_pips	3.03151
Rp1l1_pips	3.23266
Rpe65_pips	3.84636
Rpl3l_pips	3.41479
Rpl41$2210411K19Rik_pips	3.71575
Rps15a_pips	5.43733
Rps20$LOC100043278_pips	6.70517
Rps6ka5_pips	6.28039
Rptn_pips	3.41389
Rpusd2_pips	6.47491
Rrad_pips	4.27735
Rreb1_pips	7.1965
Rrh_pips	4.09999
Rs1_pips	3.93606
Rsad1_pips	4.99524
Rsad2_pips	6.45993
Rshl1_pips	4.57413
Rspo1_pips	3.37941
Rspo4_pips	3.97585
Rtbdn_pips	5.33685
Rtn4ip1_pips	6.12536
Rtn4rl1_pips	4.92386
Rtp3_pips	4.15792
Rtp4_pips	4.13767
Rufy2_pips	5.53148
Rufy3_pips	5.38585
Runx1_pips	5.35341
Runx1t1_pips	3.76953
Runx3_pips	5.16332
Rutbc1_pips	7.20945
Rutbc2_pips	5.95086
Rwdd3_pips	4.88262
Rxfp1_pips	3.28332
Rxfp2_pips	3.35863
Ryr1_pips	4.37659
Ryr2_pips	3.5315
Ryr3_pips	4.14012
S100a3_pips	8.14574
S100a5_pips	4.12175
S100a9_pips	4.59787
S100b_pips	4.00357
S100g_pips	3.00451
S3-12_pips	3.81281
Saa4_pips	4.09947
Sacy_pips	4.18056
Sag_pips	4.6975
Samd10_pips	6.67715
Samd11_pips	4.16713
Samd12_pips	4.3223
Samd4_pips	5.67212
Samd5_pips	5.11518
Samd7_pips	2.72141
Samsn1$Caps2_pips	2.96539
Saps2_pips	5.29441
Sass6_pips	6.57272
Satb2_pips	5.95505
Scarf1_pips	5.06433
Scd3$LOC100048724_pips	4.32228
Scel_pips	3.70999
Scfd2_pips	5.48301
Scg2_pips	3.51803
Scg5_pips	7.48306
Scgb1a1_pips	2.95136
Scgb3a1_pips	6.27573
Scgb3a2_pips	3.82826
Scin_pips	3.26688
Sclt1_pips	6.01538
Scml4_pips	3.69063
Scn10a_pips	3.35271
Scn11a_pips	4.21853
Scn1a_pips	2.92348
Scn2a1_pips	2.83179
Scn2b_pips	4.04989
Scn3a_pips	2.82095
Scn3b_pips	3.8188
Scn4a_pips	3.9293
Scn4b_pips	5.03008
Scn5a_pips	5.26795
Scn7a_pips	2.90002
Scn8a_pips	4.02911
Scn9a_pips	3.0679
Scnn1b_pips	4.90969
Scnn1g_pips	3.59351
Sco1_pips	6.52368
Scrg1_pips	3.43116
Scrt1_pips	4.95031
Scube2_pips	3.14588
Scx_pips	3.87506
Scyl3_pips	7.0744
Sdccag8_pips	6.12679
Sdk1_pips	5.15583
Sdk2_pips	4.95512
Sdro_pips	3.99102
Sebox_pips	5.09996
Sec16b_pips	3.15944
Sec1_pips	4.19227
Sectm1a_pips	2.93506
Sectm1b_pips	3.57511
Sel1l2_pips	4.66829
Sele_pips	3.01949
Sell_pips	4.04913
Selp_pips	4.49228
Selplg_pips	5.48693
Sema3b_pips	6.17233
Sema3d$LOC100044160_pips	3.5693
Sema3g_pips	4.46477
Sema4a_pips	5.43682
Sema4g_pips	4.83284
Sema5a_pips	3.09466
